unit_id,cycle,timestamp,op_regime,op_setpoint_flow,ambient_temp_c,vibration_rms_mms,bearing_temp_c,casing_temp_c,motor_current_a,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3h,motor_winding_temp_c,power_kw,oil_particle_count,coolant_flow_lpm,ambient_humidity_pct,pump_speed_rpm,gearbox_temp_c
PUMP_078,133,2024-09-21 12:00:00,0,84.0,21.88,3.21,54.71,47.56,38.34,9.079,1.205,77.96,65.53,23.84,,11.974,36.2,2956.5,32.57
PUMP_078,134,2024-09-21 13:00:00,0,84.42,22.11,3.443,54.32,49.74,38.33,9.261,1.3,77.94,66.18,23.18,,11.958,58.1,2960.2,33.0
PUMP_078,135,2024-09-21 14:00:00,0,84.72,22.5,2.554,55.67,52.64,39.52,9.214,1.249,80.29,64.99,24.58,,11.999,42.3,2957.5,32.73
PUMP_078,136,2024-09-21 15:00:00,0,85.45,22.61,3.036,57.0,49.53,38.51,9.299,1.218,83.08,68.66,23.13,,11.994,71.6,2955.9,32.84
PUMP_078,137,2024-09-21 16:00:00,0,88.69,22.11,3.181,56.29,50.43,38.92,9.249,1.236,85.7,66.87,24.54,,12.002,67.8,2955.5,33.52
PUMP_078,138,2024-09-21 17:00:00,0,84.15,22.26,2.987,53.61,47.99,37.67,9.032,1.192,78.22,66.1,22.98,,12.005,67.5,2958.8,33.59
PUMP_078,139,2024-09-21 18:00:00,0,83.76,22.0,3.068,55.59,51.96,39.92,9.008,1.24,78.21,65.86,24.83,,12.014,35.5,2955.7,33.77
PUMP_078,140,2024-09-21 19:00:00,0,81.56,22.01,2.795,53.6,49.59,38.41,9.231,1.342,76.32,65.46,24.51,65.3,11.969,71.8,2956.0,33.82
PUMP_078,141,2024-09-21 20:00:00,0,84.75,22.1,3.354,54.29,50.21,38.96,9.337,1.248,79.12,67.39,24.12,,11.995,45.8,2954.3,33.45
PUMP_078,142,2024-09-21 21:00:00,0,84.9,21.59,3.152,54.49,47.64,37.88,9.223,1.16,76.97,64.87,23.64,,12.012,59.5,2958.0,33.59
PUMP_078,143,2024-09-21 22:00:00,0,86.04,21.6,3.253,56.3,50.37,39.32,9.376,1.221,81.42,66.82,24.25,,12.004,49.1,2957.8,32.67
PUMP_078,144,2024-09-21 23:00:00,0,84.79,21.47,3.176,56.37,48.03,37.65,9.091,1.237,78.28,68.89,23.37,,12.0,75.5,2953.8,32.59
PUMP_078,145,2024-09-22 00:00:00,0,84.63,21.46,3.403,53.59,47.63,38.71,9.318,1.131,77.03,67.17,24.03,,12.009,73.1,2952.6,32.79
PUMP_078,146,2024-09-22 01:00:00,0,86.01,21.23,3.299,56.03,50.08,39.06,9.24,1.291,81.24,67.44,24.96,,12.001,37.3,2954.7,32.71
PUMP_078,147,2024-09-22 02:00:00,0,83.65,20.98,3.254,56.48,47.41,38.08,9.009,1.227,81.14,65.99,23.84,,11.981,59.0,2953.9,32.81
PUMP_078,148,2024-09-22 03:00:00,0,84.77,21.18,3.253,56.77,48.79,37.29,9.312,1.118,80.18,65.65,23.23,,12.015,62.0,2951.3,32.72
PUMP_078,149,2024-09-22 04:00:00,0,87.94,21.19,3.459,55.77,50.02,38.65,8.882,1.219,83.49,66.34,23.9,,11.997,48.5,2953.0,33.09
PUMP_078,150,2024-09-22 05:00:00,0,85.54,21.03,3.491,54.87,49.18,38.46,9.342,1.216,80.61,68.94,24.7,44.5,12.0,49.6,2953.4,32.97
PUMP_078,151,2024-09-22 06:00:00,0,85.67,20.92,3.553,56.32,51.41,37.87,9.216,1.188,79.79,67.37,24.0,,12.013,62.2,2953.4,31.83
PUMP_078,152,2024-09-22 07:00:00,0,83.42,21.19,3.19,54.51,50.89,39.13,9.34,1.257,80.87,66.52,24.53,,11.977,68.5,2956.8,31.5
PUMP_078,153,2024-09-22 08:00:00,0,83.01,21.39,3.4,56.12,50.36,39.01,9.083,1.244,76.41,65.78,24.11,,12.007,51.3,2954.5,31.47
PUMP_078,154,2024-09-22 09:00:00,0,82.9,20.97,3.4,55.56,49.0,38.91,9.222,1.367,77.58,67.12,25.07,,12.002,63.1,2956.7,31.72
PUMP_078,155,2024-09-22 10:00:00,0,86.82,21.18,3.549,55.73,51.34,40.36,8.985,1.166,80.28,65.25,25.85,,12.015,55.1,2959.7,31.0
PUMP_078,156,2024-09-22 11:00:00,0,81.24,21.04,3.583,56.87,48.74,37.34,9.192,1.263,74.26,65.38,23.2,,11.994,56.8,2956.2,30.94
PUMP_078,157,2024-09-22 12:00:00,0,82.9,20.94,3.65,58.1,54.04,39.29,9.344,1.262,80.42,64.61,25.08,,11.986,37.9,2958.5,30.68
PUMP_078,158,2024-09-22 13:00:00,0,86.34,20.74,4.219,59.02,51.76,38.78,8.923,1.18,76.48,63.36,24.01,,11.974,62.2,2957.4,30.54
PUMP_078,159,2024-09-22 14:00:00,0,82.7,20.32,3.77,56.49,49.35,38.53,9.05,1.166,76.42,65.11,24.03,,12.028,50.0,2957.0,30.34
PUMP_078,160,2024-09-22 15:00:00,0,87.14,20.1,3.6,56.58,50.47,39.36,9.051,1.285,82.48,65.56,23.97,53.2,11.991,72.7,2961.4,30.12
PUMP_078,161,2024-09-22 16:00:00,0,83.05,19.49,4.024,56.42,50.13,38.49,9.105,1.162,78.76,70.04,23.86,,11.991,64.2,2956.6,30.3
PUMP_078,162,2024-09-22 17:00:00,0,84.99,19.93,3.951,55.94,51.74,38.8,9.104,1.181,82.03,67.84,23.85,,12.003,62.7,2956.1,30.61
PUMP_078,163,2024-09-22 18:00:00,0,85.57,20.04,4.242,56.94,51.89,39.55,8.833,1.177,81.23,70.21,24.44,,11.992,73.6,2954.1,30.28
PUMP_078,164,2024-09-22 19:00:00,0,82.11,20.01,4.509,57.94,48.85,39.09,9.03,1.227,76.78,70.15,23.79,,11.998,42.6,2955.9,30.71
PUMP_078,165,2024-09-22 20:00:00,0,88.5,20.09,4.467,58.18,52.6,37.69,9.08,1.18,85.33,67.89,23.67,,12.006,45.8,2951.9,30.32
PUMP_078,166,2024-09-22 21:00:00,0,88.99,20.21,4.219,59.02,54.13,38.75,8.889,1.182,81.91,67.35,23.81,,12.016,74.9,2953.5,30.05
PUMP_078,167,2024-09-22 22:00:00,0,82.28,20.28,4.177,57.95,51.46,38.89,9.206,1.186,73.55,67.08,23.99,,12.003,47.4,2957.1,30.0
PUMP_078,168,2024-09-22 23:00:00,2,148.71,20.81,5.091,69.19,59.51,53.41,8.116,1.207,140.57,85.94,32.78,,11.993,38.2,2957.3,30.0
PUMP_078,169,2024-09-23 00:00:00,2,148.8,20.85,4.891,67.7,59.88,50.74,8.237,1.061,138.53,79.86,31.32,,11.988,64.9,2955.5,30.0
PUMP_078,170,2024-09-23 01:00:00,2,148.46,20.65,5.245,67.85,57.16,53.37,8.308,1.197,136.45,80.52,32.67,44.5,12.021,54.2,2951.1,30.0
PUMP_078,171,2024-09-23 02:00:00,2,144.09,20.34,5.437,67.25,55.6,52.96,8.188,1.169,133.3,83.8,32.84,,11.995,65.7,2952.8,30.0
PUMP_078,172,2024-09-23 03:00:00,2,151.01,20.16,5.295,67.96,57.42,51.17,8.167,1.244,142.7,84.13,31.52,,12.016,49.4,2957.3,30.0
PUMP_078,173,2024-09-23 04:00:00,2,147.79,19.99,5.544,67.22,57.92,53.48,8.13,1.107,137.17,80.61,33.03,,11.977,35.4,2954.5,30.0
PUMP_078,174,2024-09-23 05:00:00,2,147.46,19.9,5.5,69.11,60.08,52.96,8.135,1.099,138.01,86.07,32.72,,11.989,65.3,2958.0,30.0
PUMP_078,175,2024-09-23 06:00:00,2,146.12,20.01,5.428,69.94,57.49,52.47,8.167,1.1,136.28,82.64,32.47,,12.001,56.5,2953.2,30.0
PUMP_078,176,2024-09-23 07:00:00,2,147.21,20.43,5.359,67.8,59.53,52.07,8.196,1.08,137.25,81.86,32.35,,11.996,75.6,2952.2,30.0
PUMP_078,177,2024-09-23 08:00:00,2,147.93,20.55,5.926,68.38,58.25,52.78,8.152,1.131,139.35,83.2,33.28,,12.03,45.4,2951.5,30.23
PUMP_078,178,2024-09-23 09:00:00,2,148.66,20.81,6.168,70.86,59.05,51.39,7.995,1.109,137.34,85.11,31.93,,12.006,64.7,2957.7,30.14
PUMP_078,179,2024-09-23 10:00:00,2,149.31,20.74,5.504,69.57,59.95,52.19,8.401,1.126,137.3,86.43,32.19,,12.007,43.3,2957.9,30.0
PUMP_078,180,2024-09-23 11:00:00,2,145.61,20.77,5.891,69.48,59.85,51.22,8.083,1.084,136.59,83.35,32.04,82.0,12.013,70.8,2951.5,30.0
PUMP_078,181,2024-09-23 12:00:00,2,146.93,21.05,6.019,68.88,59.33,53.03,8.146,1.17,136.79,81.84,33.11,,11.975,44.5,2954.2,30.0
PUMP_078,182,2024-09-23 13:00:00,2,150.14,20.75,5.869,69.91,59.88,51.81,8.064,1.176,139.58,82.34,31.85,,12.016,63.9,2954.9,30.6
PUMP_078,183,2024-09-23 14:00:00,2,145.94,20.86,5.826,69.11,56.42,52.6,8.363,1.119,138.29,84.16,31.81,,12.004,77.7,2953.1,31.11
PUMP_078,184,2024-09-23 15:00:00,2,150.22,20.68,6.146,69.97,60.05,52.63,8.291,1.089,140.36,87.24,32.81,,12.001,48.8,2957.5,31.05
PUMP_078,185,2024-09-23 16:00:00,2,146.9,20.64,5.932,72.51,62.55,53.54,8.275,1.059,137.87,81.24,32.63,,11.985,65.4,2959.6,30.99
PUMP_078,186,2024-09-23 17:00:00,2,145.91,20.71,5.941,70.27,58.1,53.2,8.082,1.093,137.09,82.18,32.86,,11.96,68.8,2954.5,30.49
PUMP_078,187,2024-09-23 18:00:00,2,146.94,20.55,6.67,71.3,59.32,52.84,8.301,1.099,137.58,84.07,32.8,,11.995,62.3,2958.3,30.0
PUMP_078,188,2024-09-23 19:00:00,2,147.91,20.44,6.037,70.94,61.08,52.8,8.304,1.146,137.21,82.38,32.12,,11.984,54.7,2954.0,30.24
PUMP_078,189,2024-09-23 20:00:00,2,148.43,20.46,6.057,72.19,62.95,53.58,7.94,1.168,139.14,80.58,32.82,,12.013,65.3,2956.4,30.13
PUMP_078,190,2024-09-23 21:00:00,2,146.2,20.57,6.446,70.76,58.73,52.42,8.164,1.088,136.03,81.02,32.17,91.0,12.023,50.7,2957.9,30.39
PUMP_078,191,2024-09-23 22:00:00,2,149.56,20.87,6.951,71.96,59.47,52.83,8.068,1.127,136.88,86.03,33.24,,12.009,68.8,2959.9,30.44
PUMP_078,192,2024-09-23 23:00:00,2,150.9,20.99,6.075,70.53,57.44,53.61,7.798,1.14,141.51,85.91,33.01,,11.997,43.8,2956.0,30.33
PUMP_078,193,2024-09-24 00:00:00,2,150.8,20.92,6.373,72.85,62.36,51.04,7.953,1.166,139.37,85.58,31.83,,12.022,48.2,2955.9,30.31
PUMP_078,194,2024-09-24 01:00:00,2,145.8,20.96,6.776,70.82,60.29,52.63,8.093,1.144,135.46,82.81,32.96,,11.985,65.3,2957.4,30.81
PUMP_078,195,2024-09-24 02:00:00,2,150.95,20.68,6.75,70.73,62.25,54.36,8.234,1.149,139.44,86.42,33.67,,12.007,60.6,2957.6,31.14
PUMP_078,196,2024-09-24 03:00:00,2,147.16,20.94,6.71,70.46,59.57,52.51,8.233,1.107,138.04,85.68,31.83,,12.001,75.5,2952.4,31.31
PUMP_078,197,2024-09-24 04:00:00,2,146.01,20.98,7.154,75.46,65.39,51.93,8.003,1.079,139.49,88.74,32.28,,12.012,42.3,2957.4,31.58
PUMP_078,198,2024-09-24 05:00:00,2,149.91,20.52,7.049,71.52,58.42,53.82,7.861,1.138,138.16,87.09,33.27,,11.98,39.8,2955.3,32.1
PUMP_078,199,2024-09-24 06:00:00,2,146.6,20.21,7.147,73.34,62.44,53.32,8.236,1.179,136.51,86.01,32.65,,12.024,53.1,2956.5,32.46
PUMP_078,200,2024-09-24 07:00:00,2,148.9,20.43,7.175,73.55,60.01,52.35,8.109,1.06,140.55,85.08,32.83,81.6,12.005,69.7,2950.5,33.38
PUMP_078,201,2024-09-24 08:00:00,2,147.46,20.4,7.125,74.22,62.24,53.06,8.209,1.163,138.32,85.16,32.5,,12.001,40.1,2953.6,32.5
PUMP_078,202,2024-09-24 09:00:00,0,86.53,20.03,7.069,65.83,58.16,39.39,8.916,1.211,81.56,68.65,24.31,,11.98,59.9,2957.5,32.54
PUMP_078,203,2024-09-24 10:00:00,0,83.88,19.87,6.911,66.82,54.93,39.54,8.807,1.225,77.04,68.89,24.49,,12.013,63.3,2953.2,32.6
PUMP_078,204,2024-09-24 11:00:00,0,82.9,19.93,6.705,66.37,58.17,39.99,8.764,1.272,75.92,69.87,24.79,,11.995,50.9,2960.7,32.46
PUMP_078,205,2024-09-24 12:00:00,0,83.97,19.94,6.685,64.88,57.14,38.93,8.967,1.161,74.68,70.07,24.94,,12.015,67.6,2954.2,32.17
PUMP_078,206,2024-09-24 13:00:00,0,86.8,20.28,6.453,66.05,55.75,40.71,8.87,1.163,78.29,73.21,24.94,,11.999,39.6,2953.2,31.95
PUMP_078,207,2024-09-24 14:00:00,0,83.91,20.3,7.013,65.94,56.44,41.42,9.084,1.121,78.01,68.8,25.25,,11.999,51.0,2955.3,32.05
PUMP_078,208,2024-09-24 15:00:00,0,86.5,20.43,7.391,65.87,55.34,41.04,8.959,1.175,76.09,70.71,25.37,,11.998,38.3,2956.5,32.5
PUMP_078,209,2024-09-24 16:00:00,0,85.19,20.35,7.296,66.03,58.29,41.29,9.192,1.189,80.65,70.63,25.93,,11.989,61.0,2957.4,32.93
PUMP_078,210,2024-09-24 17:00:00,0,86.27,20.01,7.439,68.33,57.05,39.64,8.977,1.155,76.61,74.81,25.29,125.7,11.988,49.1,2955.0,32.76
PUMP_078,211,2024-09-24 18:00:00,0,83.42,19.92,7.398,65.54,56.02,41.03,9.015,1.229,78.5,73.38,25.33,,11.982,44.0,2953.5,32.7
PUMP_078,212,2024-09-24 19:00:00,0,82.8,20.09,7.417,65.99,56.51,39.61,9.021,1.163,74.59,73.13,25.02,,12.015,47.6,2959.7,33.27
PUMP_078,213,2024-09-24 20:00:00,0,84.11,19.99,7.979,66.83,55.72,40.79,8.864,1.155,78.62,71.66,25.43,,12.008,68.6,2952.9,33.01
PUMP_078,214,2024-09-24 21:00:00,0,85.32,20.37,7.727,66.03,56.48,40.36,9.016,1.187,80.25,76.17,25.76,,11.976,51.1,2958.0,31.94
PUMP_078,215,2024-09-24 22:00:00,0,82.69,20.73,8.062,66.7,59.64,39.86,8.756,1.138,76.61,73.57,24.47,,12.022,41.2,2952.9,30.95
PUMP_078,216,2024-09-24 23:00:00,0,83.67,20.58,7.569,67.68,59.14,40.6,8.759,1.169,77.77,73.89,25.02,,12.013,52.5,2954.4,31.08
PUMP_078,217,2024-09-25 00:00:00,0,82.73,20.48,8.427,65.91,53.88,39.85,8.94,1.158,76.34,70.82,25.53,,12.017,53.0,2952.6,31.01
PUMP_078,218,2024-09-25 01:00:00,0,84.14,20.41,8.208,67.31,54.45,40.31,8.829,1.2,76.6,73.79,25.64,,11.996,41.7,2951.6,31.63
PUMP_078,219,2024-09-25 02:00:00,0,86.56,20.47,8.153,68.09,57.81,41.15,8.957,1.112,79.62,70.76,25.66,,11.987,76.3,2955.3,31.01
PUMP_078,220,2024-09-25 03:00:00,0,83.39,20.65,8.183,69.05,59.7,39.83,8.879,1.152,76.68,70.62,25.19,163.3,11.985,64.9,2954.8,30.89
PUMP_078,221,2024-09-25 04:00:00,0,85.04,20.32,8.193,68.97,58.68,41.66,8.923,1.172,82.27,72.59,26.25,,11.987,77.5,2958.3,31.24
PUMP_078,222,2024-09-25 05:00:00,0,84.11,20.47,8.555,71.36,58.65,39.89,8.884,1.155,77.4,73.45,25.33,,12.007,50.0,2955.2,31.67
PUMP_078,223,2024-09-25 06:00:00,2,146.31,20.38,9.189,78.78,65.21,53.77,8.063,1.08,136.89,88.33,33.62,,12.025,49.2,2958.8,31.99
PUMP_078,224,2024-09-25 07:00:00,2,149.8,20.14,9.915,79.63,64.51,53.6,8.351,1.056,138.81,89.28,33.13,,12.014,63.7,2957.1,32.24
PUMP_078,225,2024-09-25 08:00:00,2,147.34,20.29,9.516,78.35,64.54,54.17,7.905,1.043,139.36,89.6,33.53,,12.014,54.3,2957.6,32.64
PUMP_078,226,2024-09-25 09:00:00,2,147.83,20.04,10.195,78.99,64.28,53.33,8.117,1.081,136.97,90.93,33.04,,11.995,65.0,2959.1,32.52
PUMP_078,227,2024-09-25 10:00:00,2,148.18,19.9,9.982,81.17,66.85,54.07,7.973,1.045,134.62,90.43,33.76,,11.995,41.9,2953.1,32.97
PUMP_078,228,2024-09-25 11:00:00,2,145.88,19.66,9.946,79.14,65.55,52.67,7.946,1.141,133.71,87.22,32.32,,12.006,50.5,2951.0,33.08
PUMP_078,229,2024-09-25 12:00:00,2,149.42,19.45,9.631,79.73,65.85,54.07,7.985,1.119,139.33,91.46,33.61,,11.987,35.9,2955.0,32.89
PUMP_078,230,2024-09-25 13:00:00,2,148.8,19.65,10.255,79.73,68.51,53.12,8.221,1.104,137.23,87.81,32.62,204.0,12.022,56.0,2950.6,32.95
PUMP_078,231,2024-09-25 14:00:00,2,147.51,19.53,9.961,81.29,66.3,55.29,7.871,1.126,134.54,88.0,34.92,,11.999,56.2,2954.9,33.02
PUMP_078,232,2024-09-25 15:00:00,2,148.59,19.48,10.261,79.07,65.24,53.26,8.122,1.068,137.57,91.19,33.15,,11.995,72.5,2951.6,32.71
PUMP_078,233,2024-09-25 16:00:00,2,147.7,18.97,10.713,82.24,68.46,54.07,7.98,1.024,136.04,89.44,33.58,,11.98,38.7,2956.8,32.1
PUMP_078,234,2024-09-25 17:00:00,2,148.23,19.35,10.484,81.05,68.26,53.87,8.044,1.061,137.05,90.42,33.48,,12.008,47.3,2957.9,31.99
PUMP_078,235,2024-09-25 18:00:00,2,149.19,19.07,10.556,81.0,66.85,54.63,7.988,1.049,139.84,91.56,33.93,,11.983,42.2,2959.0,31.18
PUMP_078,236,2024-09-25 19:00:00,2,149.43,19.3,10.589,82.8,66.56,53.99,8.122,1.076,139.32,91.34,32.69,,12.02,63.9,2955.7,31.12
PUMP_078,237,2024-09-25 20:00:00,2,147.52,19.12,11.119,83.8,68.31,54.22,7.725,1.022,137.86,91.08,33.31,,12.008,62.0,2960.9,31.24
PUMP_078,238,2024-09-25 21:00:00,2,149.37,19.62,11.298,82.67,67.25,53.53,8.157,1.049,138.64,89.1,33.04,,12.028,61.4,2953.6,31.33
PUMP_078,239,2024-09-25 22:00:00,2,147.34,19.67,11.408,83.22,67.04,54.57,7.975,1.098,134.2,96.39,33.95,,11.982,55.2,2955.4,31.87
PUMP_078,240,2024-09-25 23:00:00,2,147.9,19.65,11.299,83.45,68.91,54.62,7.96,1.041,134.88,93.77,33.54,269.2,11.997,51.5,2955.1,31.6
PUMP_078,241,2024-09-26 00:00:00,0,83.58,19.89,10.711,76.16,63.99,41.19,8.79,1.066,76.2,74.41,25.39,,11.961,70.7,2958.8,31.21
PUMP_078,242,2024-09-26 01:00:00,0,85.02,19.73,11.037,75.82,64.42,42.71,8.95,1.116,75.44,77.91,26.25,,11.996,61.1,2953.0,31.7
PUMP_078,243,2024-09-26 02:00:00,0,82.6,19.92,11.453,73.54,62.14,41.21,8.819,1.147,75.55,72.73,25.72,,12.003,38.2,2951.4,32.2
PUMP_078,244,2024-09-26 03:00:00,0,86.97,19.95,11.317,76.73,65.08,40.0,8.903,1.166,79.21,78.55,24.83,,12.008,51.0,2953.1,32.34
PUMP_078,245,2024-09-26 04:00:00,0,82.57,19.89,11.258,75.25,62.94,41.86,8.83,1.096,73.3,75.02,25.93,,11.972,44.8,2952.5,32.96
PUMP_078,246,2024-09-26 05:00:00,0,83.32,19.53,11.529,76.34,63.63,42.12,8.981,1.112,75.74,76.49,25.59,,11.994,46.7,2956.5,31.86
PUMP_078,247,2024-09-26 06:00:00,0,84.63,19.67,11.793,76.61,63.35,40.48,8.634,1.134,77.53,77.16,25.12,,11.998,55.4,2953.7,31.53
PUMP_078,248,2024-09-26 07:00:00,0,86.93,19.45,11.621,78.35,65.3,41.19,8.774,1.15,78.45,79.38,26.48,,12.042,47.5,2955.2,32.13
PUMP_078,249,2024-09-26 08:00:00,0,86.33,19.04,12.272,78.0,63.39,41.24,8.897,1.122,78.14,76.3,25.4,,11.973,66.9,2953.0,32.47
PUMP_078,250,2024-09-26 09:00:00,0,84.8,19.38,12.06,77.26,64.32,41.56,8.918,1.024,79.2,77.54,25.58,364.2,12.011,57.8,2951.2,33.02
PUMP_078,251,2024-09-26 10:00:00,0,83.79,19.41,12.501,78.76,63.24,42.2,8.813,1.042,76.65,77.41,25.72,,12.014,66.2,2953.5,33.11
PUMP_078,252,2024-09-26 11:00:00,0,83.47,19.62,12.224,80.76,67.3,42.69,8.752,1.122,74.29,80.06,26.3,,11.996,35.7,2960.8,33.09
PUMP_078,253,2024-09-26 12:00:00,0,83.16,19.64,12.708,80.08,66.76,41.95,8.85,1.123,72.72,78.39,25.75,,11.989,45.2,2951.4,33.38
PUMP_078,254,2024-09-26 13:00:00,0,84.49,19.66,12.803,80.73,67.76,42.76,8.873,1.1,80.86,81.62,26.28,,12.015,68.9,2955.5,33.34
PUMP_078,255,2024-09-26 14:00:00,0,84.49,19.11,12.752,82.14,64.98,42.18,8.562,1.115,78.48,77.88,25.78,,12.015,55.5,2956.0,32.94
PUMP_078,256,2024-09-26 15:00:00,0,86.64,19.13,13.284,80.05,66.03,41.12,8.708,1.051,80.11,81.41,25.97,,11.984,53.4,2954.3,32.69
PUMP_078,257,2024-09-26 16:00:00,0,84.52,19.03,13.072,80.09,65.36,41.8,8.688,1.148,77.27,77.58,26.29,,12.013,60.0,2954.3,32.49
PUMP_078,258,2024-09-26 17:00:00,0,86.78,18.54,13.106,81.45,66.92,41.83,8.57,1.01,74.93,77.17,25.52,,12.004,35.4,2955.9,32.14
PUMP_078,259,2024-09-26 18:00:00,0,86.98,18.42,13.54,80.57,66.53,42.65,8.824,1.116,79.66,78.6,26.06,,11.988,54.7,2954.8,32.04
PUMP_078,260,2024-09-26 19:00:00,0,88.75,18.27,13.53,81.47,67.01,42.35,8.765,1.086,79.47,78.16,26.64,479.3,11.99,72.5,2953.1,32.05
PUMP_078,261,2024-09-26 20:00:00,0,85.93,18.29,13.967,81.9,69.3,42.14,8.94,1.078,76.77,76.03,26.45,,11.996,55.2,2956.0,31.98
PUMP_078,262,2024-09-26 21:00:00,0,85.47,18.38,14.154,82.09,69.65,42.24,8.778,1.074,77.17,81.36,26.91,,11.993,41.2,2955.0,32.42
PUMP_078,263,2024-09-26 22:00:00,0,86.06,18.06,14.19,81.95,68.31,43.37,8.733,1.093,79.88,82.42,27.28,,12.006,47.4,2953.5,32.2
PUMP_078,264,2024-09-26 23:00:00,0,85.74,18.05,14.105,82.8,67.72,42.88,8.644,1.081,79.97,81.01,26.44,,12.039,57.6,2956.0,32.46
PUMP_078,265,2024-09-27 00:00:00,0,86.04,18.42,14.432,85.5,67.31,44.2,8.781,1.108,78.58,81.16,27.55,,12.002,66.6,2956.9,32.85
PUMP_078,266,2024-09-27 01:00:00,0,82.46,18.65,14.856,83.95,68.75,43.59,8.661,1.047,76.26,83.04,27.97,,12.0,57.8,2953.4,32.5
PUMP_078,267,2024-09-27 02:00:00,0,84.06,18.88,14.509,86.27,68.15,44.81,8.558,1.088,76.42,82.95,27.79,,12.005,50.1,2949.8,32.66
PUMP_079,1,2024-11-06 00:00:00,0,85.66,23.96,1.728,50.84,47.36,37.29,9.254,1.243,82.27,62.31,22.98,,12.009,41.6,2955.4,37.96
PUMP_079,2,2024-11-06 01:00:00,0,82.35,24.12,1.914,52.89,49.29,38.83,9.233,1.263,77.08,62.74,24.32,,12.0,74.2,2957.0,37.71
PUMP_079,3,2024-11-06 02:00:00,0,85.76,23.52,1.726,54.93,49.88,36.9,9.301,1.245,80.41,64.23,23.27,,11.974,73.9,2953.5,38.22
PUMP_079,4,2024-11-06 03:00:00,0,83.78,23.42,1.69,52.65,45.97,37.88,9.296,1.203,75.91,61.56,23.74,,11.963,70.6,2955.6,38.26
PUMP_079,5,2024-11-06 04:00:00,0,85.52,23.61,1.564,53.76,50.42,37.49,9.181,1.191,77.15,64.27,23.5,,12.011,54.9,2954.0,38.01
PUMP_079,6,2024-11-06 05:00:00,0,85.49,23.78,1.833,52.08,46.33,36.58,9.389,1.267,82.66,64.63,22.54,,12.002,55.0,2958.9,37.59
PUMP_079,7,2024-11-06 06:00:00,0,83.51,23.96,1.926,51.26,46.71,39.3,9.262,1.215,78.34,63.45,23.26,,12.035,60.6,2961.5,37.43
PUMP_079,8,2024-11-06 07:00:00,0,88.2,23.84,1.873,52.2,45.84,37.82,9.134,1.233,81.29,62.33,24.35,,11.985,71.1,2959.3,36.52
PUMP_079,9,2024-11-06 08:00:00,0,86.23,23.63,1.739,50.08,45.79,37.67,9.271,1.214,81.73,64.74,23.45,,11.992,38.2,2953.4,36.5
PUMP_079,10,2024-11-06 09:00:00,0,83.76,23.62,2.091,51.14,46.81,36.61,9.408,1.245,78.44,65.8,23.05,51.6,11.991,62.1,2956.6,36.23
PUMP_079,11,2024-11-06 10:00:00,0,84.08,23.68,1.797,51.95,48.52,37.23,9.394,1.292,80.09,63.89,22.93,,11.991,74.7,2957.0,35.8
PUMP_079,12,2024-11-06 11:00:00,0,83.45,23.38,2.039,52.7,43.05,38.8,8.991,1.217,78.05,63.67,23.65,,11.981,56.9,2950.2,35.62
PUMP_079,13,2024-11-06 12:00:00,0,86.15,23.24,1.937,51.56,46.7,37.81,9.298,1.239,82.31,64.38,24.07,,12.007,63.8,2951.8,35.62
PUMP_079,14,2024-11-06 13:00:00,0,85.55,23.14,1.263,51.85,47.54,39.41,9.302,1.284,79.35,64.37,24.69,,12.0,73.0,2956.3,35.87
PUMP_079,15,2024-11-06 14:00:00,0,85.66,23.39,1.427,53.55,49.37,37.15,9.494,1.274,80.2,65.09,22.74,,11.986,37.8,2951.2,36.09
PUMP_079,16,2024-11-06 15:00:00,0,87.88,23.73,1.757,52.82,47.53,41.13,9.181,1.334,83.23,61.19,25.2,,12.016,51.9,2955.9,36.17
PUMP_079,17,2024-11-06 16:00:00,0,83.24,23.64,1.818,51.1,47.41,37.4,9.206,1.285,78.55,63.81,23.24,,11.988,56.9,2955.6,36.22
PUMP_079,18,2024-11-06 17:00:00,0,84.93,23.69,1.828,52.59,46.01,38.45,9.121,1.23,80.63,64.27,23.89,,12.004,48.0,2953.2,36.86
PUMP_079,19,2024-11-06 18:00:00,0,86.55,23.58,2.041,51.17,47.93,36.25,9.357,1.212,80.44,61.19,22.19,,11.996,48.8,2959.8,37.05
PUMP_079,20,2024-11-06 19:00:00,0,82.4,23.39,1.524,51.49,48.92,37.63,9.251,1.241,76.3,61.27,23.97,45.7,11.987,47.0,2955.8,36.86
PUMP_079,21,2024-11-06 20:00:00,0,86.03,23.44,1.74,51.21,47.49,38.4,9.175,1.288,81.42,61.47,24.5,,12.006,46.1,2957.0,37.03
PUMP_079,22,2024-11-06 21:00:00,0,85.01,23.76,1.687,51.48,49.27,39.12,9.14,1.254,79.93,68.3,24.01,,12.028,55.7,2953.4,36.48
PUMP_079,23,2024-11-06 22:00:00,0,84.99,23.46,1.689,50.01,49.06,37.31,8.967,1.276,79.33,63.78,23.71,,12.002,35.5,2952.4,36.56
PUMP_079,24,2024-11-06 23:00:00,0,85.14,23.51,1.691,52.53,51.04,39.03,9.245,1.213,80.51,62.71,24.09,,11.995,69.7,2954.4,36.87
PUMP_079,25,2024-11-07 00:00:00,0,82.65,23.72,2.103,52.91,49.0,38.71,9.12,1.305,76.88,63.8,23.63,,12.033,39.3,2958.0,36.41
